"player_id","player_name","match_type","event","grade","start_date","end_date","status","current_round","points_override","source_url","notes"
"luis-guto-miguel","Luis Guto Miguel","Singles","J500 Milan","J500","2026-05-18","2026-05-24","Ativo","R32","0","https://www.itftennis.com/en/tournament/j500-milan/ita/2026/j-j500-ita-2026-001/draws-and-results","Manual: seed com BYE na primeira rodada; sem ponto ate vencer uma partida."
"jamie-mackenzie","Jamie Mackenzie","Singles","J500 Milan","J500","2026-05-18","2026-05-24","Ativo","R32","0","https://www.itftennis.com/en/tournament/j500-milan/ita/2026/j-j500-ita-2026-001/draws-and-results","Manual: seed com BYE na primeira rodada; sem ponto ate vencer uma partida."
"thilo-behrmann","Thilo Behrmann","Singles","J500 Milan","J500","2026-05-18","2026-05-24","Ativo","R32","0","https://www.itftennis.com/en/tournament/j500-milan/ita/2026/j-j500-ita-2026-001/draws-and-results","Manual: seed com BYE na primeira rodada; sem ponto ate vencer uma partida."
